FECHA,PLANTACION,PRECIPITACION_TOTAL
2020-10-12 00:00:00,Shanuzi,0.0
2020-10-13 00:00:00,Shanuzi,1.2
2020-10-14 00:00:00,Shanuzi,0.0
2020-10-15 00:00:00,Shanuzi,65.19999999999999
2020-10-16 00:00:00,Shanuzi,108.3
2020-10-17 00:00:00,Shanuzi,0.3
2020-10-18 00:00:00,Shanuzi,0.0
2020-10-19 00:00:00,Shanuzi,0.0
2020-10-20 00:00:00,Shanuzi,301.9
2020-10-21 00:00:00,Shanuzi,0.0
2020-10-22 00:00:00,Shanuzi,130.0
2020-10-23 00:00:00,Shanuzi,0.0
2020-10-24 00:00:00,Shanuzi,33.6
2020-10-25 00:00:00,Shanuzi,40.9
2020-10-26 00:00:00,Shanuzi,0.0
2020-10-27 00:00:00,Shanuzi,51.5
2020-10-28 00:00:00,Shanuzi,18.6
2020-10-29 00:00:00,Shanuzi,80.7
2020-10-30 00:00:00,Shanuzi,374.7
2020-10-31 00:00:00,Shanuzi,31.9
2020-11-01 00:00:00,Shanuzi,0.0
2020-11-02 00:00:00,Shanuzi,0.0
2020-11-03 00:00:00,Shanuzi,0.0
2020-11-04 00:00:00,Shanuzi,0.0
2020-11-05 00:00:00,Shanuzi,0.0
2020-11-06 00:00:00,Shanuzi,0.0
2020-11-07 00:00:00,Shanuzi,3.3
2020-11-08 00:00:00,Shanuzi,88.00000000000001
2020-11-09 00:00:00,Shanuzi,19.7
2020-11-10 00:00:00,Shanuzi,34.7
2020-11-11 00:00:00,Shanuzi,260.6
2020-11-12 00:00:00,Shanuzi,18.6
2020-11-13 00:00:00,Shanuzi,0.0
2020-11-14 00:00:00,Shanuzi,0.0
2020-11-15 00:00:00,Shanuzi,213.29999999999998
2020-11-16 00:00:00,Shanuzi,0.0
2020-11-17 00:00:00,Shanuzi,0.0
2020-11-18 00:00:00,Shanuzi,0.0
2020-11-19 00:00:00,Shanuzi,185.1
2020-11-20 00:00:00,Shanuzi,155.1
2020-11-21 00:00:00,Shanuzi,231.7
2020-11-22 00:00:00,Shanuzi,333.20000000000005
2020-11-23 00:00:00,Shanuzi,0.0
2020-11-24 00:00:00,Shanuzi,55.300000000000004
2020-11-25 00:00:00,Shanuzi,0.0
2020-11-26 00:00:00,Shanuzi,3.2
2020-11-27 00:00:00,Shanuzi,42.6
2020-11-28 00:00:00,Shanuzi,304.5
2020-11-29 00:00:00,Shanuzi,4.0
2020-11-30 00:00:00,Shanuzi,19.500000000000004
2020-12-01 00:00:00,Shanuzi,4.1
2020-12-02 00:00:00,Shanuzi,596.1999999999999
2020-12-03 00:00:00,Shanuzi,56.8
2020-12-04 00:00:00,Shanuzi,8.9
2020-12-05 00:00:00,Shanuzi,92.39999999999999
2020-12-06 00:00:00,Shanuzi,3.3
2020-12-07 00:00:00,Shanuzi,151.59999999999997
2020-12-08 00:00:00,Shanuzi,15.8
2020-12-09 00:00:00,Shanuzi,0.0
2020-12-10 00:00:00,Shanuzi,8.8
2020-12-11 00:00:00,Shanuzi,121.3
2020-12-12 00:00:00,Shanuzi,166.5
2020-12-13 00:00:00,Shanuzi,140.5
2020-12-14 00:00:00,Shanuzi,0.0
2020-12-15 00:00:00,Shanuzi,51.900000000000006
2020-12-16 00:00:00,Shanuzi,0.0
2020-12-17 00:00:00,Shanuzi,0.0
2020-12-18 00:00:00,Shanuzi,24.800000000000004
2020-12-19 00:00:00,Shanuzi,0.0
2020-12-20 00:00:00,Shanuzi,0.0
2020-12-21 00:00:00,Shanuzi,123.3
2020-12-22 00:00:00,Shanuzi,35.4
2020-12-23 00:00:00,Shanuzi,45.0
2020-12-24 00:00:00,Shanuzi,1.1
2020-12-25 00:00:00,Shanuzi,19.6
2020-12-26 00:00:00,Shanuzi,61.9
2020-12-27 00:00:00,Shanuzi,53.1
2020-12-28 00:00:00,Shanuzi,0.0
2020-12-29 00:00:00,Shanuzi,0.0
2020-12-30 00:00:00,Shanuzi,0.7
2020-12-31 00:00:00,Shanuzi,285.3
2021-01-01 00:00:00,Shanuzi,314.6
2021-01-02 00:00:00,Shanuzi,56.2
2021-01-03 00:00:00,Shanuzi,90.69999999999999
2021-01-04 00:00:00,Shanuzi,17.5
2021-01-05 00:00:00,Shanuzi,919.8
2021-01-06 00:00:00,Shanuzi,0.0
2021-01-07 00:00:00,Shanuzi,153.6
2021-01-08 00:00:00,Shanuzi,1.2999999999999998
2021-01-09 00:00:00,Shanuzi,0.0
2021-01-10 00:00:00,Shanuzi,0.0
2021-01-11 00:00:00,Shanuzi,0.0
2021-01-12 00:00:00,Shanuzi,0.0
2021-01-13 00:00:00,Shanuzi,54.300000000000004
2021-01-14 00:00:00,Shanuzi,0.0
2021-01-15 00:00:00,Shanuzi,0.0
2021-01-16 00:00:00,Shanuzi,0.0
2021-01-17 00:00:00,Shanuzi,59.89999999999999
2021-01-18 00:00:00,Shanuzi,0.0
2021-01-19 00:00:00,Shanuzi,191.2
2021-01-20 00:00:00,Shanuzi,7.6000000000000005
2021-01-21 00:00:00,Shanuzi,0.0
2021-01-22 00:00:00,Shanuzi,62.1
2021-01-23 00:00:00,Shanuzi,412.6
2021-01-24 00:00:00,Shanuzi,279.4
2021-01-25 00:00:00,Shanuzi,91.19999999999999
2021-01-26 00:00:00,Shanuzi,15.899999999999999
2021-01-27 00:00:00,Shanuzi,8.5
2021-01-28 00:00:00,Shanuzi,0.0
2021-01-29 00:00:00,Shanuzi,5.9
2021-01-30 00:00:00,Shanuzi,9.3
2021-01-31 00:00:00,Shanuzi,0.0
2021-02-01 00:00:00,Shanuzi,17.0
2021-02-02 00:00:00,Shanuzi,6.1
2021-02-03 00:00:00,Shanuzi,32.699999999999996
2021-02-04 00:00:00,Shanuzi,132.9
2021-02-05 00:00:00,Shanuzi,0.0
2021-02-06 00:00:00,Shanuzi,161.5
2021-02-07 00:00:00,Shanuzi,18.3
2021-02-08 00:00:00,Shanuzi,0.0
2021-02-09 00:00:00,Shanuzi,4.0
2021-02-10 00:00:00,Shanuzi,290.5
2021-02-11 00:00:00,Shanuzi,94.79999999999998
2021-02-12 00:00:00,Shanuzi,3.4000000000000004
2021-02-13 00:00:00,Shanuzi,11.2
2021-02-14 00:00:00,Shanuzi,0.0
2021-02-15 00:00:00,Shanuzi,251.39999999999998
2021-02-16 00:00:00,Shanuzi,4.6
2021-02-17 00:00:00,Shanuzi,0.0
2021-02-18 00:00:00,Shanuzi,85.99999999999999
2021-02-19 00:00:00,Shanuzi,0.0
2021-02-20 00:00:00,Shanuzi,0.0
2021-02-21 00:00:00,Shanuzi,3.5999999999999996
2021-02-22 00:00:00,Shanuzi,113.0
2021-02-23 00:00:00,Shanuzi,0.0
2021-02-24 00:00:00,Shanuzi,231.3
2021-02-25 00:00:00,Shanuzi,452.09999999999997
2021-02-26 00:00:00,Shanuzi,0.0
2021-02-27 00:00:00,Shanuzi,0.0
2021-02-28 00:00:00,Shanuzi,539.7
2021-03-01 00:00:00,Shanuzi,44.0
2021-03-02 00:00:00,Shanuzi,84.39999999999999
2021-03-03 00:00:00,Shanuzi,56.3
2021-03-04 00:00:00,Shanuzi,0.0
2021-03-05 00:00:00,Shanuzi,0.0
2021-03-06 00:00:00,Shanuzi,0.0
2021-03-07 00:00:00,Shanuzi,29.499999999999996
2021-03-08 00:00:00,Shanuzi,0.0
2021-03-09 00:00:00,Shanuzi,0.0
2021-03-10 00:00:00,Shanuzi,0.0
2021-03-11 00:00:00,Shanuzi,0.0
2021-03-12 00:00:00,Shanuzi,0.0
2021-03-13 00:00:00,Shanuzi,90.89999999999999
2021-03-14 00:00:00,Shanuzi,646.3000000000001
2021-03-15 00:00:00,Shanuzi,0.0
2021-03-16 00:00:00,Shanuzi,218.2
2021-03-17 00:00:00,Shanuzi,0.0
2021-03-18 00:00:00,Shanuzi,0.0
2021-03-19 00:00:00,Shanuzi,0.0
2021-03-20 00:00:00,Shanuzi,1435.1
2021-03-21 00:00:00,Shanuzi,550.2
2021-03-22 00:00:00,Shanuzi,15.0
2021-03-23 00:00:00,Shanuzi,24.5
2021-03-24 00:00:00,Shanuzi,1.6
2021-03-25 00:00:00,Shanuzi,28.0
2021-03-26 00:00:00,Shanuzi,3.5
2021-03-27 00:00:00,Shanuzi,0.0
2021-03-28 00:00:00,Shanuzi,92.5
2021-03-29 00:00:00,Shanuzi,349.09999999999997
2021-03-30 00:00:00,Shanuzi,17.0
2021-03-31 00:00:00,Shanuzi,0.0
2021-04-01 00:00:00,Shanuzi,4.4
2021-04-02 00:00:00,Shanuzi,11.3
2021-04-03 00:00:00,Shanuzi,73.5
2021-04-04 00:00:00,Shanuzi,71.3
2021-04-05 00:00:00,Shanuzi,8.9
2021-04-06 00:00:00,Shanuzi,39.00000000000001
2021-04-07 00:00:00,Shanuzi,21.5
2021-04-08 00:00:00,Shanuzi,0.0
2021-04-09 00:00:00,Shanuzi,17.3
2021-04-10 00:00:00,Shanuzi,131.1
2021-04-11 00:00:00,Shanuzi,0.0
2021-04-12 00:00:00,Shanuzi,156.9
2021-04-13 00:00:00,Shanuzi,80.3
2021-04-14 00:00:00,Shanuzi,49.6
2021-04-15 00:00:00,Shanuzi,78.9
2021-04-16 00:00:00,Shanuzi,68.80000000000001
2021-04-17 00:00:00,Shanuzi,0.0
2021-04-18 00:00:00,Shanuzi,0.0
2021-04-19 00:00:00,Shanuzi,30.0
2021-04-20 00:00:00,Shanuzi,0.0
2021-04-21 00:00:00,Shanuzi,0.0
2021-04-22 00:00:00,Shanuzi,7.300000000000001
2021-04-23 00:00:00,Shanuzi,4.5
2021-04-24 00:00:00,Shanuzi,0.0
2021-04-25 00:00:00,Shanuzi,0.0
2021-04-26 00:00:00,Shanuzi,94.8
2021-04-27 00:00:00,Shanuzi,0.0
2021-04-28 00:00:00,Shanuzi,0.0
2021-04-29 00:00:00,Shanuzi,3.0
2021-04-30 00:00:00,Shanuzi,0.0
2021-05-01 00:00:00,Shanuzi,0.0
2021-05-02 00:00:00,Shanuzi,0.0
2021-05-03 00:00:00,Shanuzi,2.6
2021-05-04 00:00:00,Shanuzi,7.0
2021-05-05 00:00:00,Shanuzi,2.4
2021-05-06 00:00:00,Shanuzi,44.9
2021-05-07 00:00:00,Shanuzi,58.9
2021-05-08 00:00:00,Shanuzi,0.0
2021-05-09 00:00:00,Shanuzi,0.0
2021-05-10 00:00:00,Shanuzi,0.0
2021-05-11 00:00:00,Shanuzi,0.0
2021-05-12 00:00:00,Shanuzi,32.3
2021-05-13 00:00:00,Shanuzi,22.7
2021-05-14 00:00:00,Shanuzi,30.299999999999997
2021-05-15 00:00:00,Shanuzi,0.0
2021-05-16 00:00:00,Shanuzi,18.0
2021-05-17 00:00:00,Shanuzi,28.4
2021-05-18 00:00:00,Shanuzi,125.5
2021-05-19 00:00:00,Shanuzi,2.1
2021-05-20 00:00:00,Shanuzi,1.5
2021-05-21 00:00:00,Shanuzi,0.8
2021-05-22 00:00:00,Shanuzi,11.1
2021-05-23 00:00:00,Shanuzi,0.0
2021-05-24 00:00:00,Shanuzi,36.6
2021-05-25 00:00:00,Shanuzi,1.7000000000000002
2021-05-26 00:00:00,Shanuzi,0.0
2021-05-27 00:00:00,Shanuzi,0.0
2021-05-28 00:00:00,Shanuzi,0.0
2021-05-29 00:00:00,Shanuzi,0.0
2021-05-30 00:00:00,Shanuzi,0.0
2021-05-31 00:00:00,Shanuzi,0.0
2021-06-01 00:00:00,Shanuzi,0.0
2021-06-02 00:00:00,Shanuzi,0.0
2021-06-03 00:00:00,Shanuzi,81.1
2021-06-04 00:00:00,Shanuzi,152.10000000000002
2021-06-05 00:00:00,Shanuzi,61.400000000000006
2021-06-06 00:00:00,Shanuzi,965.1000000000001
2021-06-07 00:00:00,Shanuzi,83.6
2021-06-08 00:00:00,Shanuzi,0.0
2021-06-09 00:00:00,Shanuzi,0.8
2021-06-10 00:00:00,Shanuzi,0.0
2021-06-11 00:00:00,Shanuzi,20.700000000000003
2021-06-12 00:00:00,Shanuzi,108.80000000000001
2021-06-13 00:00:00,Shanuzi,0.0
2021-06-14 00:00:00,Shanuzi,0.0
2021-06-15 00:00:00,Shanuzi,0.0
2021-06-16 00:00:00,Shanuzi,44.5
2021-06-17 00:00:00,Shanuzi,0.0
2021-06-18 00:00:00,Shanuzi,40.4
2021-06-19 00:00:00,Shanuzi,81.8
2021-06-20 00:00:00,Shanuzi,133.3
2021-06-21 00:00:00,Shanuzi,15.8
2021-06-22 00:00:00,Shanuzi,28.400000000000002
2021-06-23 00:00:00,Shanuzi,0.0
2021-06-24 00:00:00,Shanuzi,0.0
2021-06-25 00:00:00,Shanuzi,0.0
2021-06-26 00:00:00,Shanuzi,0.0
2021-06-27 00:00:00,Shanuzi,0.0
2021-06-28 00:00:00,Shanuzi,59.99999999999999
2021-06-29 00:00:00,Shanuzi,83.79999999999998
2021-06-30 00:00:00,Shanuzi,0.0
2021-07-01 00:00:00,Shanuzi,0.0
2021-07-02 00:00:00,Shanuzi,0.0
2021-07-03 00:00:00,Shanuzi,0.0
2021-07-04 00:00:00,Shanuzi,0.0
2021-07-05 00:00:00,Shanuzi,0.0
2021-07-06 00:00:00,Shanuzi,0.0
2021-07-07 00:00:00,Shanuzi,0.0
2021-07-08 00:00:00,Shanuzi,2.1
2021-07-09 00:00:00,Shanuzi,77.25
2021-07-10 00:00:00,Shanuzi,12.8
2021-07-11 00:00:00,Shanuzi,0.8
2021-07-12 00:00:00,Shanuzi,0.0
2021-07-13 00:00:00,Shanuzi,0.0
2021-07-14 00:00:00,Shanuzi,0.0
2021-07-15 00:00:00,Shanuzi,2.5
2021-07-16 00:00:00,Shanuzi,6.3
2021-07-17 00:00:00,Shanuzi,0.0
2021-07-18 00:00:00,Shanuzi,0.0
2021-07-19 00:00:00,Shanuzi,39.900000000000006
2021-07-20 00:00:00,Shanuzi,0.0
2021-07-21 00:00:00,Shanuzi,0.0
2021-07-22 00:00:00,Shanuzi,0.0
2021-07-23 00:00:00,Shanuzi,0.0
2021-07-24 00:00:00,Shanuzi,0.0
2021-07-25 00:00:00,Shanuzi,0.0
2021-07-26 00:00:00,Shanuzi,0.0
2021-07-27 00:00:00,Shanuzi,0.0
2021-07-28 00:00:00,Shanuzi,3.1
2021-07-29 00:00:00,Shanuzi,0.0
2021-07-30 00:00:00,Shanuzi,0.0
2021-07-31 00:00:00,Shanuzi,0.0
2021-08-01 00:00:00,Shanuzi,0.0
2021-08-02 00:00:00,Shanuzi,0.0
2021-08-03 00:00:00,Shanuzi,0.0
2021-08-04 00:00:00,Shanuzi,0.0
2021-08-05 00:00:00,Shanuzi,0.0
2021-08-06 00:00:00,Shanuzi,0.0
2021-08-07 00:00:00,Shanuzi,0.0
2021-08-08 00:00:00,Shanuzi,0.0
2021-08-09 00:00:00,Shanuzi,0.0
2021-08-10 00:00:00,Shanuzi,68.2
2021-08-11 00:00:00,Shanuzi,147.89999999999998
2021-08-12 00:00:00,Shanuzi,3.6
2021-08-13 00:00:00,Shanuzi,0.0
2021-08-14 00:00:00,Shanuzi,4.2
2021-08-15 00:00:00,Shanuzi,7.4
2021-08-16 00:00:00,Shanuzi,3.3
2021-08-17 00:00:00,Shanuzi,0.0
2021-08-18 00:00:00,Shanuzi,0.0
2021-08-19 00:00:00,Shanuzi,46.6
2021-08-20 00:00:00,Shanuzi,0.0
2021-08-21 00:00:00,Shanuzi,0.0
2021-08-22 00:00:00,Shanuzi,0.0
2021-08-23 00:00:00,Shanuzi,0.0
2021-08-24 00:00:00,Shanuzi,0.0
2021-08-25 00:00:00,Shanuzi,0.0
2021-08-26 00:00:00,Shanuzi,2.2
2021-08-27 00:00:00,Shanuzi,38.400000000000006
2021-08-28 00:00:00,Shanuzi,0.0
2021-08-29 00:00:00,Shanuzi,51.3
2021-08-30 00:00:00,Shanuzi,27.4
2021-08-31 00:00:00,Shanuzi,7.5
2021-09-01 00:00:00,Shanuzi,0.0
2021-09-02 00:00:00,Shanuzi,10.100000000000001
2021-09-03 00:00:00,Shanuzi,0.0
2021-09-04 00:00:00,Shanuzi,0.0
2021-09-05 00:00:00,Shanuzi,20.699999999999996
2021-09-06 00:00:00,Shanuzi,96.3
2021-09-07 00:00:00,Shanuzi,7.3999999999999995
2021-09-08 00:00:00,Shanuzi,0.0
2021-09-09 00:00:00,Shanuzi,0.2
2021-09-10 00:00:00,Shanuzi,0.0
2021-09-11 00:00:00,Shanuzi,11.6
2021-09-12 00:00:00,Shanuzi,0.0
2021-09-13 00:00:00,Shanuzi,0.0
2021-09-14 00:00:00,Shanuzi,0.0
2021-09-15 00:00:00,Shanuzi,117.50000000000001
2021-09-16 00:00:00,Shanuzi,81.5
2021-09-17 00:00:00,Shanuzi,66.9
2021-09-18 00:00:00,Shanuzi,0.0
2021-09-19 00:00:00,Shanuzi,0.0
2021-09-20 00:00:00,Shanuzi,0.0
2021-09-21 00:00:00,Shanuzi,70.2
2021-09-22 00:00:00,Shanuzi,69.9
2021-09-23 00:00:00,Shanuzi,6.1
2021-09-24 00:00:00,Shanuzi,16.799999999999997
2021-09-25 00:00:00,Shanuzi,0.0
2021-09-26 00:00:00,Shanuzi,0.0
2021-09-27 00:00:00,Shanuzi,0.0
2021-09-28 00:00:00,Shanuzi,0.0
2021-09-29 00:00:00,Shanuzi,41.3
2021-09-30 00:00:00,Shanuzi,0.0
2021-10-01 00:00:00,Shanuzi,0.0
2021-10-02 00:00:00,Shanuzi,0.0
2021-10-03 00:00:00,Shanuzi,0.0
2021-10-04 00:00:00,Shanuzi,11.5
2021-10-05 00:00:00,Shanuzi,229.10000000000002
2021-10-06 00:00:00,Shanuzi,195.1
2021-10-07 00:00:00,Shanuzi,4.6
2021-10-08 00:00:00,Shanuzi,0.0
2021-10-09 00:00:00,Shanuzi,0.0
2021-10-10 00:00:00,Shanuzi,13.2
2021-10-11 00:00:00,Shanuzi,32.4
2021-10-12 00:00:00,Shanuzi,2.5
2021-10-13 00:00:00,Shanuzi,0.0
2021-10-14 00:00:00,Shanuzi,0.0
2021-10-15 00:00:00,Shanuzi,3.7
2021-10-16 00:00:00,Shanuzi,5.8
2021-10-17 00:00:00,Shanuzi,10.2
2021-10-18 00:00:00,Shanuzi,31.199999999999996
2021-10-19 00:00:00,Shanuzi,0.0
2021-10-20 00:00:00,Shanuzi,3.3
2021-10-21 00:00:00,Shanuzi,99.4
2021-10-22 00:00:00,Shanuzi,0.0
2021-10-23 00:00:00,Shanuzi,0.0
2021-10-24 00:00:00,Shanuzi,0.0
2021-10-25 00:00:00,Shanuzi,378.4
2021-10-26 00:00:00,Shanuzi,51.7
2021-10-27 00:00:00,Shanuzi,0.0
2021-10-28 00:00:00,Shanuzi,39.4
2021-10-29 00:00:00,Shanuzi,20.73
2021-10-30 00:00:00,Shanuzi,0.0
2021-10-31 00:00:00,Shanuzi,0.0
2021-11-01 00:00:00,Shanuzi,306.06
2021-11-02 00:00:00,Shanuzi,36.7
2021-11-03 00:00:00,Shanuzi,2.1
2021-11-04 00:00:00,Shanuzi,77.31
2021-11-05 00:00:00,Shanuzi,0.0
2021-11-06 00:00:00,Shanuzi,0.0
2021-11-07 00:00:00,Shanuzi,0.0
2021-11-08 00:00:00,Shanuzi,0.0
2021-11-09 00:00:00,Shanuzi,86.5
2021-11-10 00:00:00,Shanuzi,44.49999999999999
2021-11-11 00:00:00,Shanuzi,154.0
2021-11-12 00:00:00,Shanuzi,19.3
2021-11-13 00:00:00,Shanuzi,523.4
2021-11-14 00:00:00,Shanuzi,2.6
2021-11-15 00:00:00,Shanuzi,0.0
2021-11-16 00:00:00,Shanuzi,38.9
2021-11-17 00:00:00,Shanuzi,2.5
2021-11-18 00:00:00,Shanuzi,177.60000000000002
2021-11-19 00:00:00,Shanuzi,291.09999999999997
2021-11-20 00:00:00,Shanuzi,202.0
2021-11-21 00:00:00,Shanuzi,87.9
2021-11-22 00:00:00,Shanuzi,0.0
2021-11-23 00:00:00,Shanuzi,0.0
2021-11-24 00:00:00,Shanuzi,390.79999999999995
2021-11-25 00:00:00,Shanuzi,0.8
2021-11-26 00:00:00,Shanuzi,0.0
2021-11-27 00:00:00,Shanuzi,0.0
2021-11-28 00:00:00,Shanuzi,24.5
2021-11-29 00:00:00,Shanuzi,0.0
2021-11-30 00:00:00,Shanuzi,0.0
2021-12-01 00:00:00,Shanuzi,0.0
2021-12-02 00:00:00,Shanuzi,8.8
2021-12-03 00:00:00,Shanuzi,13.2
2021-12-04 00:00:00,Shanuzi,8.8
2021-12-05 00:00:00,Shanuzi,87.50000000000001
2021-12-06 00:00:00,Shanuzi,141.89999999999998
2021-12-07 00:00:00,Shanuzi,312.7
2021-12-08 00:00:00,Shanuzi,79.5
2021-12-09 00:00:00,Shanuzi,39.8
2021-12-10 00:00:00,Shanuzi,126.4
2021-12-11 00:00:00,Shanuzi,11.2
2021-12-12 00:00:00,Shanuzi,11.100000000000001
2021-12-13 00:00:00,Shanuzi,77.7
2021-12-14 00:00:00,Shanuzi,0.0
2021-12-15 00:00:00,Shanuzi,27.0
2021-12-16 00:00:00,Shanuzi,207.70000000000002
2021-12-17 00:00:00,Shanuzi,0.0
2021-12-18 00:00:00,Shanuzi,20.7
2021-12-19 00:00:00,Shanuzi,0.0
2021-12-20 00:00:00,Shanuzi,0.0
2021-12-21 00:00:00,Shanuzi,0.0
2021-12-22 00:00:00,Shanuzi,41.9
2021-12-23 00:00:00,Shanuzi,102.0
2021-12-24 00:00:00,Shanuzi,103.4
2021-12-25 00:00:00,Shanuzi,0.0
2021-12-26 00:00:00,Shanuzi,0.0
2021-12-27 00:00:00,Shanuzi,0.0
2021-12-28 00:00:00,Shanuzi,461.2
2021-12-29 00:00:00,Shanuzi,0.0
2021-12-30 00:00:00,Shanuzi,0.0
2021-12-31 00:00:00,Shanuzi,0.0
2022-01-01 00:00:00,Shanuzi,0.0
2022-01-02 00:00:00,Shanuzi,0.0
2022-01-03 00:00:00,Shanuzi,0.0
2022-01-04 00:00:00,Shanuzi,0.0
2022-01-05 00:00:00,Shanuzi,0.0
2022-01-06 00:00:00,Shanuzi,0.0
2022-01-07 00:00:00,Shanuzi,0.0
2022-01-08 00:00:00,Shanuzi,0.0
2022-01-09 00:00:00,Shanuzi,18.900000000000002
2022-01-10 00:00:00,Shanuzi,308.20000000000005
2022-01-11 00:00:00,Shanuzi,0.0
2022-01-12 00:00:00,Shanuzi,44.599999999999994
2022-01-13 00:00:00,Shanuzi,28.5
2022-01-14 00:00:00,Shanuzi,69.5
2022-01-15 00:00:00,Shanuzi,125.50000000000001
2022-01-16 00:00:00,Shanuzi,0.0
2022-01-17 00:00:00,Shanuzi,0.0
2022-01-18 00:00:00,Shanuzi,0.0
2022-01-19 00:00:00,Shanuzi,33.699999999999996
2022-01-20 00:00:00,Shanuzi,26.900000000000002
2022-01-21 00:00:00,Shanuzi,10.700000000000001
2022-01-22 00:00:00,Shanuzi,0.0
2022-01-23 00:00:00,Shanuzi,0.0
2022-01-24 00:00:00,Shanuzi,59.099999999999994
2022-01-25 00:00:00,Shanuzi,141.60000000000002
2022-01-26 00:00:00,Shanuzi,29.5
2022-01-27 00:00:00,Shanuzi,0.0
2022-01-28 00:00:00,Shanuzi,0.0
2022-01-29 00:00:00,Shanuzi,58.599999999999994
2022-01-30 00:00:00,Shanuzi,113.8
2022-01-31 00:00:00,Shanuzi,55.800000000000004
2022-02-01 00:00:00,Shanuzi,0.0
2022-02-02 00:00:00,Shanuzi,0.0
2022-02-03 00:00:00,Shanuzi,116.60000000000001
2022-02-04 00:00:00,Shanuzi,68.99999999999999
2022-02-05 00:00:00,Shanuzi,0.0
2022-02-06 00:00:00,Shanuzi,45.8
2022-02-07 00:00:00,Shanuzi,148.8
2022-02-08 00:00:00,Shanuzi,9.0
2022-02-09 00:00:00,Shanuzi,8.7
2022-02-10 00:00:00,Shanuzi,26.6
2022-02-11 00:00:00,Shanuzi,29.8
2022-02-12 00:00:00,Shanuzi,58.7
2022-02-13 00:00:00,Shanuzi,82.80000000000001
2022-02-14 00:00:00,Shanuzi,0.0
2022-02-15 00:00:00,Shanuzi,339.7
2022-02-16 00:00:00,Shanuzi,110.10000000000001
2022-02-17 00:00:00,Shanuzi,0.0
2022-02-18 00:00:00,Shanuzi,0.0
2022-02-19 00:00:00,Shanuzi,2.1
2022-02-20 00:00:00,Shanuzi,25.700000000000003
2022-02-21 00:00:00,Shanuzi,115.6
2022-02-22 00:00:00,Shanuzi,264.0
2022-02-23 00:00:00,Shanuzi,0.9
2022-02-24 00:00:00,Shanuzi,0.0
2022-02-25 00:00:00,Shanuzi,72.3
2022-02-26 00:00:00,Shanuzi,0.0
2022-02-27 00:00:00,Shanuzi,63.099999999999994
2022-02-28 00:00:00,Shanuzi,0.8
2022-03-01 00:00:00,Shanuzi,112.89999999999999
2022-03-02 00:00:00,Shanuzi,279.99999999999994
2022-03-03 00:00:00,Shanuzi,90.3
2022-03-04 00:00:00,Shanuzi,71.39999999999999
2022-03-05 00:00:00,Shanuzi,0.0
2022-03-06 00:00:00,Shanuzi,159.6
2022-03-07 00:00:00,Shanuzi,103.7
2022-03-08 00:00:00,Shanuzi,31.800000000000004
2022-03-09 00:00:00,Shanuzi,642.3999999999999
2022-03-10 00:00:00,Shanuzi,111.6
2022-03-11 00:00:00,Shanuzi,0.5
2022-03-12 00:00:00,Shanuzi,159.7
2022-03-13 00:00:00,Shanuzi,21.599999999999998
2022-03-14 00:00:00,Shanuzi,211.59999999999997
2022-03-15 00:00:00,Shanuzi,0.1
2022-03-16 00:00:00,Shanuzi,0.0
2022-03-17 00:00:00,Shanuzi,0.0
2022-03-18 00:00:00,Shanuzi,15.5
2022-03-19 00:00:00,Shanuzi,161.40000000000003
2022-03-20 00:00:00,Shanuzi,17.1
2022-03-21 00:00:00,Shanuzi,234.43
2022-03-22 00:00:00,Shanuzi,139.4
2022-03-23 00:00:00,Shanuzi,0.0
2022-03-24 00:00:00,Shanuzi,20.7
2022-03-25 00:00:00,Shanuzi,3.3
2022-03-26 00:00:00,Shanuzi,10.700000000000001
2022-03-27 00:00:00,Shanuzi,0.0
2022-03-28 00:00:00,Shanuzi,47.5
2022-03-29 00:00:00,Shanuzi,15.100000000000001
2022-03-30 00:00:00,Shanuzi,3.5
2022-03-31 00:00:00,Shanuzi,0.0
2022-04-01 00:00:00,Shanuzi,0.0
2022-04-02 00:00:00,Shanuzi,182.0
2022-04-03 00:00:00,Shanuzi,0.0
2022-04-04 00:00:00,Shanuzi,0.0
2022-04-05 00:00:00,Shanuzi,3.8
2022-04-06 00:00:00,Shanuzi,12.1
2022-04-07 00:00:00,Shanuzi,0.0
2022-04-08 00:00:00,Shanuzi,128.0
2022-04-09 00:00:00,Shanuzi,731.0
2022-04-10 00:00:00,Shanuzi,9.0
2022-04-11 00:00:00,Shanuzi,3.5
2022-04-12 00:00:00,Shanuzi,23.9
2022-04-13 00:00:00,Shanuzi,14.399999999999999
2022-04-14 00:00:00,Shanuzi,0.1
2022-04-15 00:00:00,Shanuzi,0.0
2022-04-16 00:00:00,Shanuzi,13.600000000000001
2022-04-17 00:00:00,Shanuzi,8.6
2022-04-18 00:00:00,Shanuzi,218.3
2022-04-19 00:00:00,Shanuzi,74.9
2022-04-20 00:00:00,Shanuzi,37.3
2022-04-21 00:00:00,Shanuzi,12.299999999999999
2022-04-22 00:00:00,Shanuzi,5.4
2022-04-23 00:00:00,Shanuzi,9.4
2022-04-24 00:00:00,Shanuzi,0.0
2022-04-25 00:00:00,Shanuzi,19.299999999999997
2022-04-26 00:00:00,Shanuzi,16.1
2022-04-27 00:00:00,Shanuzi,0.4
2022-04-28 00:00:00,Shanuzi,18.8
2022-04-29 00:00:00,Shanuzi,317.4
2022-04-30 00:00:00,Shanuzi,0.0
